sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,discount,allocated_transport,due_date
V006144,2025-06-24,P012,C052,25,1392,34800,1450,1020,2025-07-07
V006145,2025-06-24,P018,C052,31,2868,88908,992,1688,2025-07-07
V006146,2025-06-25,P009,C001,30,1886,56580,420,1237,2025-07-09
V006147,2025-06-25,P006,C019,43,5851,251593,15007,2563,2025-07-10
V006148,2025-06-25,P010,C053,11,438,4818,132,640,2025-07-10
V006149,2025-06-25,P016,C034,147,1260,185220,13230,9764,2025-07-18
V006150,2025-06-25,P018,C069,34,2614,88876,9724,1017,2025-07-04
V006151,2025-06-25,P016,C041,31,1364,42284,0,1612,2025-07-24
V006152,2025-06-25,P012,C042,27,1464,39528,0,941,2025-07-16
V006153,2025-06-25,P002,C013,3,12660,37980,1620,128,2025-07-14
V006154,2025-06-25,P008,C018,29,619,17951,899,1026,2025-07-03
V006155,2025-06-25,P010,C030,8,446,3568,32,478,2025-07-02
V006156,2025-06-26,P015,C068,8,894,7152,688,361,2025-07-23
V006157,2025-06-26,P010,C007,4,416,1664,136,189,2025-07-13
V006158,2025-06-26,P009,C051,21,1852,38892,1008,503,2025-07-15
V006159,2025-06-26,P007,C038,18,782,14076,324,389,2025-07-20
V006160,2025-06-26,P001,C005,28,14492,405776,28224,2196,2025-07-21
V006161,2025-06-26,P020,C066,9,14554,130986,0,467,2025-07-21
V006162,2025-06-26,P005,C016,14,847,11858,742,753,2025-07-26
V006163,2025-06-26,P020,C061,13,14619,190047,0,587,2025-07-26
V006164,2025-06-26,P016,C073,25,1305,32625,1125,564,2025-07-23
V006165,2025-06-26,P009,C030,46,1851,85146,2254,2279,2025-07-03
V006166,2025-06-26,P008,C037,15,665,9975,0,800,2025-07-05
V006167,2025-06-26,P001,C066,39,14765,575835,28665,1608,2025-07-21
V006168,2025-06-26,P008,C076,13,628,8164,286,947,2025-07-09
V006169,2025-06-26,P018,C035,67,2781,186327,7973,2465,2025-07-06
V006170,2025-06-26,P004,C020,24,10189,244536,7464,1146,2025-07-25
V006171,2025-06-27,P010,C020,6,442,2652,48,296,2025-07-26
V006172,2025-06-27,P016,C071,23,1178,27094,3956,1198,2025-07-15
V006173,2025-06-27,P002,C063,20,13342,266840,0,775,2025-07-09
V006174,2025-06-27,P013,C017,20,3009,60180,3820,952,2025-07-24
V006175,2025-06-27,P009,C026,12,1916,22992,0,837,2025-07-06
V006176,2025-06-27,P016,C078,24,1182,28368,4032,1098,2025-07-05
V006177,2025-06-27,P020,C031,9,13201,118809,11691,406,2025-07-20
V006178,2025-06-27,P006,C025,33,6022,198726,5874,1261,2025-07-08
V006179,2025-06-27,P019,C014,38,2872,109136,4864,1924,2025-07-15
V006180,2025-06-27,P019,C070,55,2854,156970,8030,1636,2025-07-07
V006181,2025-06-27,P017,C022,20,2322,46440,2560,832,2025-07-21
V006182,2025-06-27,P012,C014,11,1370,15070,880,634,2025-07-15
V006183,2025-06-27,P010,C058,56,431,24136,1064,1737,2025-07-18
V006184,2025-06-27,P004,C047,43,10164,437052,14448,2262,2025-07-27
V006185,2025-06-27,P015,C074,44,947,41668,1452,1628,2025-07-25
V006186,2025-06-27,P010,C064,17,458,7786,0,915,2025-07-16
V006187,2025-06-28,P015,C049,20,946,18920,680,932,2025-07-18
V006188,2025-06-28,P001,C006,10,14626,146260,8740,604,2025-07-10
V006189,2025-06-28,P019,C046,51,2905,148155,4845,2150,2025-07-12
V006190,2025-06-29,P012,C016,21,1379,28959,1491,730,2025-07-29
V006191,2025-06-29,P007,C064,43,755,32465,1935,1753,2025-07-18
V006192,2025-06-30,P015,C074,23,956,21988,552,576,2025-07-28
V006193,2025-06-30,P006,C051,22,6333,139326,0,1243,2025-07-19
V006194,2025-06-30,P006,C034,34,5263,178942,31858,1571,2025-07-23
V006195,2025-06-30,P001,C057,14,14832,207648,9352,486,2025-07-08
V006196,2025-06-30,P010,C033,29,434,12586,464,1137,2025-07-11
V006197,2025-06-30,P019,C049,30,2763,82890,7110,486,2025-07-20
V006198,2025-06-30,P013,C023,37,3061,113257,5143,1649,2025-07-25
V006199,2025-06-30,P019,C019,40,2781,111240,8760,1004,2025-07-15
V006200,2025-06-30,P015,C030,32,918,29376,1984,1923,2025-07-07
V006201,2025-06-30,P002,C042,152,12778,1942256,64144,7493,2025-07-21
V006202,2025-06-30,P004,C004,25,10482,262050,450,1119,2025-07-29
V006203,2025-06-30,P019,C014,5,2805,14025,975,270,2025-07-18
V006204,2025-06-30,P003,C080,19,2117,40223,5377,911,2025-07-12
V006205,2025-06-30,P001,C012,30,14827,444810,20190,1635,2025-07-16
V006206,2025-06-30,P001,C011,30,14560,436800,28200,1562,2025-07-25
V006207,2025-06-30,P012,C054,44,1389,61116,2684,888,2025-07-24
V006208,2025-06-30,P005,C076,32,848,27136,1664,2060,2025-07-13
V006209,2025-06-30,P011,C001,21,508,10668,0,1000,2025-07-14
V006210,2025-06-30,P005,C031,11,846,9306,594,751,2025-07-23
V006211,2025-06-30,P006,C016,15,6166,92490,510,702,2025-07-30
V006212,2025-06-30,P004,C049,50,10522,526100,0,1213,2025-07-20
V006213,2025-07-01,P001,C042,14,15485,216790,210,630,2025-07-22
V006214,2025-07-01,P017,C009,58,2385,138330,3770,2987,2025-07-25
V006215,2025-07-01,P019,C049,20,2976,59520,480,975,2025-07-21
V006216,2025-07-01,P013,C078,9,2943,26487,2313,378,2025-07-09
V006217,2025-07-01,P019,C008,17,2807,47719,3281,543,2025-07-19
V006218,2025-07-01,P016,C057,34,1343,45662,238,1854,2025-07-09
V006219,2025-07-01,P010,C053,20,416,8320,680,651,2025-07-16
V006220,2025-07-01,P018,C060,15,2834,42510,990,718,2025-07-14
V006221,2025-07-01,P020,C066,12,13924,167088,6912,360,2025-07-26
V006222,2025-07-01,P010,C061,20,414,8280,720,885,2025-07-31
V006223,2025-07-01,P009,C028,20,1929,38580,0,866,2025-07-31
V006224,2025-07-02,P014,C023,21,969,20349,2751,937,2025-07-27
V006225,2025-07-02,P008,C002,27,638,17226,324,1067,2025-07-26
V006226,2025-07-02,P011,C076,36,483,17388,612,594,2025-07-15
V006227,2025-07-02,P013,C058,102,3246,331092,0,5809,2025-07-23
V006228,2025-07-02,P013,C058,43,3091,132913,4687,1974,2025-07-23
V006229,2025-07-02,P006,C069,14,6040,84560,2240,505,2025-07-11
V006230,2025-07-02,P020,C016,31,13541,419771,29729,1554,2025-08-01
V006231,2025-07-02,P019,C036,29,2906,84274,2726,1079,2025-07-18
V006232,2025-07-02,P004,C048,50,10170,508500,16500,3961,2025-07-24
V006233,2025-07-02,P003,C029,6,2245,13470,930,226,2025-07-29
V006234,2025-07-02,P017,C010,34,2336,79424,3876,1487,2025-07-18
V006235,2025-07-02,P009,C057,27,1819,49113,2187,953,2025-07-10
V006236,2025-07-02,P009,C008,61,1769,107909,7991,2557,2025-07-20
V006237,2025-07-02,P020,C029,96,13292,1276032,115968,4371,2025-07-29
V006238,2025-07-02,P003,C010,36,2162,77832,8568,1954,2025-07-18
V006239,2025-07-02,P020,C007,8,15142,121136,0,350,2025-07-19
V006240,2025-07-02,P002,C055,50,13327,666350,0,1541,2025-07-09
V006241,2025-07-02,P010,C011,19,442,8398,152,691,2025-07-27
V006242,2025-07-02,P004,C062,59,10225,603275,16225,2163,2025-07-25
V006243,2025-07-02,P001,C053,53,14760,782280,39220,2330,2025-07-17
V006244,2025-07-02,P017,C045,25,2325,58125,3125,918,2025-07-11
V006245,2025-07-03,P016,C076,51,1259,64209,4641,2345,2025-07-16
V006246,2025-07-03,P001,C005,16,14307,228912,19088,958,2025-07-28
V006247,2025-07-03,P017,C053,11,2270,24970,1980,444,2025-07-18
V006248,2025-07-03,P005,C040,33,841,27753,1947,1546,2025-07-16
V006249,2025-07-03,P004,C079,16,10355,165680,2320,1332,2025-07-10
V006250,2025-07-03,P003,C077,25,2409,60225,0,1575,2025-07-18
V006251,2025-07-03,P013,C030,18,3032,54576,3024,579,2025-07-10
V006252,2025-07-03,P018,C042,42,2843,119406,2394,2406,2025-07-24
V006253,2025-07-03,P008,C079,31,614,19034,1116,1575,2025-07-10
V006254,2025-07-03,P009,C033,24,1829,43896,1704,1487,2025-07-14
V006255,2025-07-03,P004,C016,5,9606,48030,4470,237,2025-08-02
V006256,2025-07-03,P004,C048,42,9860,414120,26880,2257,2025-07-25
V006257,2025-07-03,P008,C021,41,607,24887,1763,2290,2025-07-30
V006258,2025-07-03,P007,C079,23,761,17503,897,1186,2025-07-10
V006259,2025-07-03,P011,C020,48,487,23376,624,2496,2025-08-01
V006260,2025-07-03,P005,C013,43,874,37582,1118,1369,2025-07-22
V006261,2025-07-03,P019,C056,16,2769,44304,3696,649,2025-07-15
V006262,2025-07-03,P008,C048,9,622,5598,252,570,2025-07-25
V006263,2025-07-03,P011,C067,34,484,16456,544,1455,2025-08-01
V006264,2025-07-04,P006,C067,19,5823,110637,7163,1056,2025-08-02
V006265,2025-07-04,P006,C074,6,5613,33678,3522,307,2025-08-01
V006266,2025-07-04,P006,C047,35,5755,201425,15575,1516,2025-08-03
V006267,2025-07-04,P018,C018,36,2825,101700,2700,1848,2025-07-12
V006268,2025-07-04,P003,C053,57,2338,133266,3534,2601,2025-07-19
V006269,2025-07-04,P007,C018,31,814,25234,0,1493,2025-07-12
V006270,2025-07-04,P010,C013,56,455,25480,0,2006,2025-07-23
V006271,2025-07-04,P018,C066,34,2780,94520,4080,1354,2025-07-29
V006272,2025-07-04,P015,C076,28,876,24528,2912,1155,2025-07-17
V006273,2025-07-04,P011,C032,24,456,10944,1056,844,2025-07-31
V006274,2025-07-04,P003,C023,45,2343,105435,2565,488,2025-07-29
V006275,2025-07-04,P020,C050,39,13744,536016,29484,1343,2025-07-12
V006276,2025-07-04,P007,C063,40,776,31040,960,1396,2025-07-16
V006277,2025-07-04,P006,C042,95,6105,579975,9025,2780,2025-07-25
V006278,2025-07-04,P005,C076,31,890,27590,310,1707,2025-07-17
V006279,2025-07-04,P015,C010,41,889,36449,3731,2614,2025-07-20
V006280,2025-07-04,P014,C073,31,1033,32023,2077,1217,2025-07-31
V006281,2025-07-04,P003,C005,25,2330,58250,1750,1260,2025-07-29
V006282,2025-07-04,P013,C019,70,3070,214900,9100,3006,2025-07-19
V006283,2025-07-04,P006,C063,24,5979,143496,5304,949,2025-07-16
V006284,2025-07-04,P002,C032,21,13102,275142,2058,964,2025-07-31
V006285,2025-07-05,P014,C023,19,1012,19228,1672,701,2025-07-30
V006286,2025-07-05,P003,C018,16,2194,35104,3296,672,2025-07-13
V006287,2025-07-05,P001,C071,24,15073,361752,10248,1101,2025-07-23
V006288,2025-07-05,P001,C059,7,15482,108374,126,504,2025-07-29
V006289,2025-07-05,P013,C004,24,3003,72072,4728,1398,2025-08-03
V006290,2025-07-05,P017,C037,7,2391,16737,413,469,2025-07-14
V006291,2025-07-05,P005,C015,37,894,33078,222,1121,2025-08-02
V006292,2025-07-06,P016,C054,11,1371,15081,0,428,2025-07-30
V006293,2025-07-06,P003,C076,11,2237,24607,1793,486,2025-07-19
V006294,2025-07-06,P008,C006,27,644,17388,162,1134,2025-07-18
V006295,2025-07-06,P009,C023,22,1742,38324,3476,748,2025-07-31
V006296,2025-07-06,P008,C014,14,623,8722,378,649,2025-07-24
V006297,2025-07-06,P002,C017,29,13160,381640,1160,1492,2025-08-02
V006298,2025-07-06,P015,C003,11,967,10637,143,382,2025-07-19
V006299,2025-07-06,P011,C068,25,493,12325,175,1250,2025-08-02
V006300,2025-07-06,P006,C004,21,5937,124677,5523,1191,2025-08-04
V006301,2025-07-07,P015,C022,26,947,24622,858,1146,2025-07-31
V006302,2025-07-07,P003,C059,48,2305,110640,4560,1950,2025-07-31
V006303,2025-07-07,P013,C022,10,3146,31460,540,459,2025-07-31
V006304,2025-07-07,P015,C005,34,977,33218,102,898,2025-08-01
V006305,2025-07-07,P010,C001,12,453,5436,0,651,2025-07-21
V006306,2025-07-07,P013,C005,62,3121,193502,4898,2523,2025-08-01
V006307,2025-07-07,P010,C047,155,425,65875,3875,8088,2025-08-06
V006308,2025-07-07,P007,C047,35,763,26705,1295,1715,2025-08-06
V006309,2025-07-08,P019,C035,20,2887,57740,2260,1392,2025-07-18
V006310,2025-07-08,P012,C010,13,1438,18694,156,733,2025-07-24
V006311,2025-07-08,P015,C026,109,948,103332,3488,3854,2025-07-17
V006312,2025-07-08,P001,C062,13,15082,196066,5434,778,2025-07-31
V006313,2025-07-08,P014,C054,18,1119,20142,0,929,2025-08-01
V006314,2025-07-08,P008,C067,52,621,32292,1508,2775,2025-08-06
V006315,2025-07-08,P004,C076,15,10055,150825,6675,634,2025-07-21
V006316,2025-07-08,P018,C039,19,2854,54226,874,963,2025-08-01
V006317,2025-07-08,P017,C031,29,2213,64177,6873,1990,2025-07-31
V006318,2025-07-08,P001,C029,34,15292,519928,7072,1307,2025-08-04
V006319,2025-07-08,P012,C066,57,1438,81966,684,2358,2025-08-02
V006320,2025-07-08,P010,C021,8,435,3480,120,148,2025-08-04
V006321,2025-07-08,P001,C018,19,14349,272631,21869,686,2025-07-16
V006322,2025-07-09,P013,C003,36,2973,107028,8172,1654,2025-07-22
V006323,2025-07-09,P015,C044,26,955,24830,650,851,2025-07-23
V006324,2025-07-09,P012,C003,18,1370,24660,1440,890,2025-07-22
V006325,2025-07-09,P005,C066,28,878,24584,616,1692,2025-08-03
V006326,2025-07-10,P012,C055,27,1332,35964,3186,753,2025-07-17
V006327,2025-07-10,P016,C022,26,1362,35412,0,796,2025-08-03
V006328,2025-07-10,P013,C044,13,3073,39949,1651,518,2025-07-24
V006329,2025-07-10,P010,C019,55,432,23760,990,2149,2025-07-25
V006330,2025-07-10,P019,C057,49,2958,144942,2058,2399,2025-07-18
V006331,2025-07-10,P019,C048,95,3039,288705,0,4048,2025-08-01
V006332,2025-07-10,P012,C040,6,1295,7770,930,343,2025-07-23
V006333,2025-07-10,P005,C058,39,876,34164,936,2386,2025-07-31
V006334,2025-07-10,P002,C079,7,12883,90181,2219,378,2025-07-17
V006335,2025-07-10,P017,C015,14,2345,32830,1470,677,2025-08-07
V006336,2025-07-10,P007,C054,22,785,17270,330,1003,2025-08-03
V006337,2025-07-10,P006,C043,28,5949,166572,7028,1409,2025-07-19
V006338,2025-07-10,P014,C024,47,1040,48880,2820,1821,2025-08-02
V006339,2025-07-10,P009,C005,13,1911,24843,0,555,2025-08-04
V006340,2025-07-10,P012,C071,17,1416,24072,578,851,2025-07-28
V006341,2025-07-10,P007,C028,49,736,36064,3136,2667,2025-08-09
V006342,2025-07-10,P004,C004,61,10197,622017,18483,2017,2025-08-08
V006343,2025-07-11,P014,C014,43,1011,43473,3827,2474,2025-07-29
V006344,2025-07-11,P016,C049,12,1279,15348,852,609,2025-07-31
V006345,2025-07-11,P002,C072,15,12666,189990,8010,603,2025-07-23
V006346,2025-07-11,P010,C032,28,413,11564,1036,1807,2025-08-07
V006347,2025-07-11,P019,C075,57,2921,166497,4503,2826,2025-07-21
V006348,2025-07-11,P012,C043,32,1397,44704,1696,2015,2025-07-20
V006349,2025-07-11,P005,C042,30,866,25980,1020,2201,2025-08-01
V006350,2025-07-11,P018,C053,15,2539,38085,5415,569,2025-07-26
V006351,2025-07-11,P019,C068,10,2813,28130,1870,435,2025-08-07
V006352,2025-07-11,P020,C006,42,14437,606354,2646,1941,2025-07-23
V006353,2025-07-11,P008,C002,41,630,25830,820,1518,2025-08-04
V006354,2025-07-11,P017,C038,31,2315,71765,4185,1514,2025-08-04
V006355,2025-07-11,P003,C075,37,2317,85729,3071,1673,2025-07-21
V006356,2025-07-11,P016,C013,25,1264,31600,2150,1399,2025-07-30
V006357,2025-07-11,P010,C045,46,444,20424,276,1472,2025-07-20
V006358,2025-07-12,P010,C032,25,413,10325,925,1194,2025-08-08
V006359,2025-07-12,P010,C032,5,415,2075,175,151,2025-08-08
V006360,2025-07-12,P012,C053,23,1348,31004,2346,855,2025-07-27
V006361,2025-07-13,P019,C049,12,2939,35268,732,680,2025-08-02
V006362,2025-07-13,P006,C034,62,5941,368342,16058,3088,2025-08-05
V006363,2025-07-13,P020,C011,17,13539,230163,16337,1098,2025-08-07
V006364,2025-07-13,P004,C034,12,9832,117984,8016,824,2025-08-05
V006365,2025-07-14,P017,C030,9,2271,20439,1611,400,2025-07-21
V006366,2025-07-14,P018,C011,44,2873,126412,1188,2083,2025-08-08
V006367,2025-07-14,P003,C075,14,2361,33054,546,497,2025-07-24
V006368,2025-07-14,P008,C057,10,598,5980,520,485,2025-07-22
V006369,2025-07-14,P003,C028,71,2299,163229,7171,3894,2025-08-13
V006370,2025-07-14,P007,C045,51,789,40239,561,2742,2025-07-23
V006371,2025-07-14,P018,C019,21,2779,58359,2541,738,2025-07-29
V006372,2025-07-14,P013,C022,21,3092,64932,2268,769,2025-08-07
V006373,2025-07-14,P012,C040,17,1482,25194,0,600,2025-07-27
V006374,2025-07-14,P015,C025,18,913,16434,1206,689,2025-07-25
V006375,2025-07-14,P008,C061,27,594,16038,1512,1083,2025-08-13
V006376,2025-07-14,P020,C035,16,14355,229680,2320,890,2025-07-24
V006377,2025-07-14,P012,C061,132,1429,188628,2772,6872,2025-08-13
V006378,2025-07-14,P014,C002,46,1106,50876,0,1446,2025-08-07
V006379,2025-07-14,P009,C009,24,1825,43800,1800,651,2025-08-07
V006380,2025-07-14,P010,C037,11,435,4785,165,538,2025-07-23
V006381,2025-07-15,P009,C049,25,1867,46675,825,594,2025-08-04
V006382,2025-07-15,P003,C034,29,2139,62031,7569,1282,2025-08-07
V006383,2025-07-15,P005,C020,26,864,22464,936,1133,2025-08-13
V006384,2025-07-15,P011,C001,60,479,28740,1260,2121,2025-07-29
V006385,2025-07-15,P004,C011,19,10073,191387,8113,1001,2025-08-09
V006386,2025-07-15,P016,C026,25,1370,34250,0,650,2025-07-24
V006387,2025-07-15,P016,C017,39,1226,47814,4836,1812,2025-08-11
V006388,2025-07-15,P018,C014,26,2899,75374,26,896,2025-08-02
V006389,2025-07-15,P006,C047,37,6078,224886,4514,1724,2025-08-14
V006390,2025-07-15,P007,C051,23,756,17388,1012,867,2025-08-03
V006391,2025-07-16,P003,C061,40,2400,96000,0,1848,2025-08-15
V006392,2025-07-16,P010,C077,17,432,7344,306,1008,2025-07-31
V006393,2025-07-16,P001,C044,31,15387,476997,3503,1619,2025-07-30
V006394,2025-07-16,P003,C023,26,2197,57122,5278,1322,2025-08-10
V006395,2025-07-16,P020,C070,14,14057,196798,6202,909,2025-07-26
V006396,2025-07-16,P002,C072,109,12347,1345823,92977,3651,2025-07-28
V006397,2025-07-16,P009,C055,26,1775,46150,3250,1704,2025-07-23
V006398,2025-07-16,P014,C076,24,1116,26784,0,915,2025-07-29
V006399,2025-07-16,P002,C057,13,12470,162110,9490,580,2025-07-24
V006400,2025-07-16,P003,C044,11,2373,26103,297,294,2025-07-30
V006401,2025-07-16,P006,C030,17,6203,105451,0,870,2025-07-23
V006402,2025-07-16,P013,C063,30,3204,96120,0,1960,2025-07-28
V006403,2025-07-16,P001,C033,18,15915,286470,0,768,2025-07-27
V006404,2025-07-17,P018,C026,32,2704,86528,6272,1341,2025-07-26
V006405,2025-07-17,P011,C052,175,474,82950,4550,8236,2025-07-30
V006406,2025-07-17,P008,C017,43,596,25628,2322,2378,2025-08-13
V006407,2025-07-17,P007,C079,90,741,66690,5310,2744,2025-07-24
V006408,2025-07-17,P014,C072,28,999,27972,2828,1517,2025-07-29
V006409,2025-07-18,P003,C053,27,2336,63072,1728,1880,2025-08-02
V006410,2025-07-18,P013,C032,34,3124,106216,2584,1191,2025-08-14
V006411,2025-07-18,P003,C065,17,2212,37604,3196,792,2025-08-13
V006412,2025-07-18,P016,C068,19,1205,22895,2755,481,2025-08-14
V006413,2025-07-18,P017,C030,19,2290,43510,3040,481,2025-07-25
V006414,2025-07-18,P007,C057,14,753,10542,658,589,2025-07-26
V006415,2025-07-18,P020,C049,8,13745,109960,6040,361,2025-08-07
V006416,2025-07-18,P004,C062,36,9635,346860,31140,2569,2025-08-10
V006417,2025-07-18,P018,C070,67,2886,193362,938,2814,2025-07-28
V006418,2025-07-18,P014,C027,48,1126,54048,0,2178,2025-08-02
V006419,2025-07-18,P017,C004,15,2393,35895,855,731,2025-08-16
V006420,2025-07-18,P020,C071,64,13617,871488,56512,3355,2025-08-05
V006421,2025-07-18,P004,C002,26,10609,275834,0,1518,2025-08-11
V006422,2025-07-19,P001,C064,4,14714,58856,3144,148,2025-08-07
V006423,2025-07-19,P020,C039,52,14357,746564,7436,3562,2025-08-12
V006424,2025-07-19,P003,C052,18,2275,40950,2250,976,2025-08-01
V006425,2025-07-19,P013,C028,33,3233,106689,0,1382,2025-08-18
V006426,2025-07-19,P016,C001,39,1324,51636,1014,1448,2025-08-02
V006427,2025-07-19,P011,C062,7,483,3381,119,155,2025-08-11
V006428,2025-07-19,P004,C007,25,10449,261225,1275,1182,2025-08-05
V006429,2025-07-19,P013,C015,29,2902,84158,8642,2137,2025-08-16
V006430,2025-07-19,P015,C049,13,955,12415,325,696,2025-08-08
V006431,2025-07-20,P013,C077,21,2983,62643,4557,931,2025-08-04
V006432,2025-07-20,P008,C050,17,628,10676,374,611,2025-07-28
V006433,2025-07-20,P001,C050,25,15422,385550,1950,1124,2025-07-28
V006434,2025-07-20,P012,C025,12,1430,17160,240,710,2025-07-31
V006435,2025-07-20,P020,C076,20,13648,272960,17040,448,2025-08-02
V006436,2025-07-20,P004,C066,22,9807,215754,15246,915,2025-08-14
V006437,2025-07-20,P010,C003,66,432,28512,1188,3343,2025-08-02
V006438,2025-07-21,P004,C073,60,10397,623820,6180,3694,2025-08-17
V006439,2025-07-21,P020,C027,68,13765,936020,49980,2430,2025-08-05
V006440,2025-07-21,P003,C021,13,2431,31603,0,575,2025-08-17
V006441,2025-07-21,P011,C057,31,497,15407,93,1191,2025-07-29
V006442,2025-07-21,P011,C052,10,481,4810,190,312,2025-08-03
V006443,2025-07-21,P008,C008,20,603,12060,940,1027,2025-08-08
V006444,2025-07-21,P017,C026,22,2335,51370,2530,875,2025-07-30
V006445,2025-07-21,P002,C037,11,11613,127743,17457,586,2025-07-30
V006446,2025-07-21,P016,C078,16,1221,19536,2064,599,2025-07-29
V006447,2025-07-21,P005,C017,12,830,9960,840,561,2025-08-17
V006448,2025-07-21,P019,C054,22,2608,57376,8624,1214,2025-08-14
V006449,2025-07-21,P005,C004,40,863,34520,1480,1905,2025-08-19
V006450,2025-07-21,P006,C069,16,5635,90160,9040,605,2025-07-30
V006451,2025-07-21,P005,C049,47,796,37412,4888,1503,2025-08-10
V006452,2025-07-21,P008,C050,19,602,11438,912,787,2025-07-29
V006453,2025-07-21,P017,C078,58,2300,133400,8700,2002,2025-07-29
V006454,2025-07-22,P017,C055,25,2234,55850,5400,875,2025-07-29
V006455,2025-07-22,P020,C037,35,14014,490490,17010,1259,2025-07-31
V006456,2025-07-22,P009,C024,21,1701,35721,4179,1098,2025-08-14
V006457,2025-07-22,P005,C062,25,845,21125,1375,989,2025-08-14
V006458,2025-07-22,P006,C071,17,5391,91647,13753,920,2025-08-09
V006459,2025-07-22,P020,C032,144,13877,1998288,89712,6621,2025-08-18
V006460,2025-07-22,P015,C070,10,958,9580,220,392,2025-08-01
V006461,2025-07-22,P014,C067,28,1015,28420,2380,1176,2025-08-20
V006462,2025-07-22,P001,C061,19,14188,269572,24928,699,2025-08-21
V006463,2025-07-22,P007,C077,90,786,70740,1260,2206,2025-08-06
V006464,2025-07-22,P003,C062,33,2236,73788,5412,1716,2025-08-14
V006465,2025-07-22,P015,C068,20,943,18860,740,1071,2025-08-18
V006466,2025-07-22,P018,C051,11,2796,30756,1144,806,2025-08-10
V006467,2025-07-22,P005,C053,6,840,5040,360,220,2025-08-06
V006468,2025-07-22,P001,C079,15,15032,225480,7020,540,2025-07-29
V006469,2025-07-22,P016,C058,11,1268,13948,902,559,2025-08-12
V006470,2025-07-22,P008,C033,18,612,11016,684,637,2025-08-02
V006471,2025-07-22,P002,C070,72,12402,892944,57456,1596,2025-08-01
V006472,2025-07-22,P020,C032,14,14601,204414,0,669,2025-08-18
V006473,2025-07-23,P017,C055,32,2385,76320,2080,1477,2025-07-30
V006474,2025-07-23,P006,C028,8,6117,48936,664,367,2025-08-22
V006475,2025-07-23,P004,C041,29,9878,286462,18038,807,2025-08-21
V006476,2025-07-23,P005,C060,20,889,17780,220,612,2025-08-05
V006477,2025-07-23,P006,C062,11,6212,68332,0,447,2025-08-15
V006478,2025-07-23,P007,C031,15,762,11430,570,772,2025-08-15
V006479,2025-07-23,P003,C071,6,2108,12648,1752,330,2025-08-10
V006480,2025-07-23,P003,C054,101,2461,248561,0,3687,2025-08-16
V006481,2025-07-23,P012,C007,33,1412,46596,1254,1499,2025-08-09
V006482,2025-07-23,P010,C009,39,426,16614,936,1944,2025-08-16
V006483,2025-07-23,P009,C055,6,1780,10680,720,328,2025-07-30
V006484,2025-07-23,P003,C017,6,2261,13566,834,466,2025-08-19
V006485,2025-07-23,P015,C023,21,1004,21084,0,1109,2025-08-17
V006486,2025-07-23,P017,C080,17,2207,37519,4131,887,2025-08-04
V006487,2025-07-23,P009,C024,12,1746,20952,1848,472,2025-08-15
V006488,2025-07-23,P018,C055,62,2489,154318,25482,2839,2025-07-30
V006489,2025-07-24,P008,C065,10,636,6360,140,227,2025-08-19
V006490,2025-07-24,P008,C033,41,623,25543,1107,2054,2025-08-04
V006491,2025-07-24,P011,C003,7,487,3409,91,285,2025-08-06
V006492,2025-07-24,P009,C007,56,1804,101024,5376,3008,2025-08-10
V006493,2025-07-24,P012,C010,11,1460,16060,0,522,2025-08-09
V006494,2025-07-24,P014,C014,69,1005,69345,6555,3440,2025-08-11
V006495,2025-07-25,P011,C031,36,475,17100,900,1936,2025-08-17
V006496,2025-07-25,P010,C030,44,428,18832,968,1606,2025-08-01
V006497,2025-07-25,P001,C008,26,15620,406120,0,893,2025-08-12
V006498,2025-07-25,P004,C074,75,10112,758400,29100,5228,2025-08-22
V006499,2025-07-25,P011,C025,43,481,20683,817,2345,2025-08-05
V006500,2025-07-25,P007,C024,32,725,23200,2400,1496,2025-08-17
V006501,2025-07-25,P011,C047,38,458,17404,1596,2572,2025-08-24
V006502,2025-07-25,P013,C019,44,2966,130504,10296,1987,2025-08-09
V006503,2025-07-26,P015,C070,85,957,81345,1955,2552,2025-08-05
V006504,2025-07-26,P020,C075,34,14645,497930,0,1644,2025-08-05
V006505,2025-07-26,P003,C070,23,2222,51106,4094,1136,2025-08-05
V006506,2025-07-26,P006,C068,42,6131,257502,2898,2810,2025-08-22
V006507,2025-07-26,P017,C032,30,2513,75390,0,1404,2025-08-22
V006508,2025-07-26,P018,C078,34,2561,87074,11526,1131,2025-08-03
V006509,2025-07-26,P017,C038,14,2346,32844,1456,600,2025-08-19
V006510,2025-07-27,P010,C044,38,421,15998,1102,2395,2025-08-10
V006511,2025-07-27,P015,C001,9,955,8595,225,285,2025-08-10
V006512,2025-07-27,P012,C067,21,1409,29589,861,638,2025-08-25
V006513,2025-07-27,P002,C017,10,13631,136310,0,420,2025-08-23
V006514,2025-07-27,P002,C033,8,13457,107656,0,254,2025-08-07
V006515,2025-07-27,P010,C027,30,448,13440,60,632,2025-08-11
V006516,2025-07-27,P009,C062,15,1790,26850,1650,575,2025-08-19
V006517,2025-07-27,P009,C002,30,1883,56490,510,1596,2025-08-20
V006518,2025-07-27,P018,C080,13,2752,35776,1924,470,2025-08-08
V006519,2025-07-28,P013,C080,37,2995,110815,7585,2000,2025-08-09
V006520,2025-07-28,P013,C054,30,3096,92880,3120,1385,2025-08-21
V006521,2025-07-28,P019,C029,17,2832,48144,2856,818,2025-08-24
